,0,1
4140,0,1
4141,0,1
4142,0,1
4143,1,0
4144,1,0
4145,1,0
4146,0,1
4147,0,1
4148,1,0
4149,0,1
4150,0,1
4151,0,1
4152,0,1
4153,0,1
4154,1,0
4155,0,1
4156,0,1
4157,0,1
4158,0,1
4159,0,1
4160,0,1
4161,0,1
4162,0,1
4163,1,0
4164,0,1
4165,1,0
4166,1,0
4167,0,1
4168,1,0
4169,0,1
4170,0,1
4171,1,0
4172,0,1
4173,1,0
4174,0,1
4175,1,0
4176,0,1
4177,1,0
4178,1,0
4179,1,0
4180,0,1
4181,0,1
4182,1,0
4183,1,0
4184,1,0
4185,1,0
4186,0,1
4187,0,1
4188,0,1
4189,0,1
4190,0,1
4191,0,1
4192,1,0
4193,0,1
4194,1,0
4195,1,0
4196,0,1
4197,0,1
4198,0,1
4199,0,1
4200,1,0
4201,1,0
4202,0,1
4203,1,0
4204,1,0
4205,1,0
4206,1,0
4207,1,0
4208,1,0
4209,0,1
4210,0,1
4211,1,0
4212,1,0
4213,0,1
4214,1,0
4215,1,0
4216,0,1
4217,0,1
4218,0,1
4219,1,0
4220,1,0
4221,0,1
4222,1,0
4223,0,1
4224,1,0
4225,1,0
4226,0,1
4227,1,0
4228,1,0
4229,1,0
4230,0,1
4231,1,0
4232,0,1
4233,0,1
4234,1,0
4235,0,1
4236,0,1
4237,0,1
4238,1,0
4239,0,1
4240,0,1
4241,0,1
4242,0,1
4243,1,0
4244,1,0
4245,1,0
4246,1,0
4247,0,1
4248,0,1
4249,1,0
4250,1,0
4251,0,1
4252,1,0
4253,0,1
4254,0,1
4255,0,1
4256,0,1
4257,1,0
4258,1,0
4259,0,1
4260,0,1
4261,0,1
4262,1,0
4263,0,1
4264,0,1
4265,0,1
4266,0,1
4267,0,1
4268,0,1
4269,0,1
4270,1,0
4271,0,1
4272,0,1
4273,1,0
4274,1,0
4275,0,1
4276,0,1
4277,0,1
4278,1,0
4279,1,0
4280,0,1
4281,0,1
4282,0,1
4283,1,0
4284,1,0
4285,1,0
4286,0,1
4287,0,1
4288,0,1
4289,1,0
4290,0,1
4291,0,1
4292,1,0
4293,0,1
4294,1,0
4295,0,1
4296,0,1
4297,1,0
4298,1,0
4299,1,0
4300,0,1
4301,0,1
4302,1,0
4303,1,0
4304,0,1
4305,0,1
4306,0,1
4307,1,0
4308,1,0
4309,1,0
4310,1,0
4311,0,1
4312,0,1
4313,0,1
4314,0,1
4315,1,0
4316,0,1
4317,1,0
4318,0,1
4319,0,1
4320,1,0
4321,1,0
4322,0,1
4323,0,1
4324,0,1
4325,0,1
4326,0,1
4327,0,1
4328,1,0
4329,1,0
4330,0,1
4331,1,0
4332,1,0
4333,1,0
4334,1,0
4335,0,1
4336,0,1
4337,0,1
4338,1,0
4339,0,1
4340,0,1
4341,0,1
4342,1,0
4343,1,0
4344,1,0
4345,0,1
4346,1,0
4347,1,0
4348,0,1
4349,0,1
4350,0,1
4351,0,1
4352,0,1
4353,1,0
4354,1,0
4355,1,0
4356,0,1
4357,0,1
4358,0,1
4359,0,1
4360,0,1
4361,0,1
4362,0,1
4363,0,1
4364,0,1
4365,1,0
4366,0,1
4367,0,1
4368,0,1
4369,0,1
4370,0,1
4371,1,0
4372,0,1
4373,0,1
4374,0,1
4375,0,1
4376,0,1
4377,0,1
4378,0,1
4379,0,1
4380,0,1
4381,0,1
4382,1,0
4383,1,0
4384,0,1
4385,0,1
4386,0,1
4387,0,1
4388,0,1
4389,0,1
4390,1,0
4391,1,0
4392,0,1
4393,0,1
4394,1,0
4395,0,1
4396,1,0
4397,0,1
4398,0,1
4399,1,0
4400,0,1
4401,0,1
4402,1,0
4403,0,1
4404,1,0
4405,1,0
4406,1,0
4407,0,1
4408,1,0
4409,0,1
4410,0,1
4411,1,0
4412,1,0
4413,0,1
4414,1,0
4415,0,1
4416,0,1
4417,1,0
4418,0,1
4419,1,0
4420,0,1
4421,0,1
4422,0,1
4423,0,1
4424,1,0
4425,1,0
4426,0,1
4427,0,1
4428,0,1
4429,1,0
4430,0,1
4431,0,1
4432,0,1
4433,0,1
4434,1,0
4435,0,1
4436,1,0
4437,1,0
4438,1,0
4439,1,0
4440,1,0
4441,0,1
4442,1,0
4443,0,1
4444,0,1
4445,1,0
4446,1,0
4447,1,0
4448,0,1
4449,0,1
4450,0,1
4451,0,1
4452,0,1
4453,0,1
4454,0,1
4455,0,1
4456,1,0
4457,1,0
4458,1,0
4459,1,0
4460,0,1
4461,0,1
4462,1,0
4463,1,0
4464,1,0
4465,1,0
4466,1,0
4467,1,0
4468,1,0
4469,1,0
4470,0,1
4471,1,0
4472,0,1
4473,0,1
4474,1,0
4475,0,1
4476,0,1
4477,1,0
4478,1,0
4479,1,0
4480,1,0
4481,0,1
4482,1,0
4483,1,0
4484,1,0
4485,0,1
4486,0,1
4487,0,1
4488,1,0
4489,0,1
4490,1,0
4491,1,0
4492,0,1
4493,1,0
4494,1,0
4495,0,1
4496,0,1
4497,0,1
4498,0,1
4499,1,0
4500,1,0
4501,0,1
4502,0,1
4503,0,1
4504,0,1
4505,0,1
4506,0,1
4507,1,0
4508,0,1
4509,1,0
4510,1,0
4511,0,1
4512,0,1
4513,1,0
4514,1,0
4515,1,0
4516,0,1
4517,0,1
4518,1,0
4519,0,1
4520,1,0
4521,1,0
4522,1,0
4523,0,1
4524,0,1
4525,0,1
4526,0,1
4527,1,0
4528,0,1
4529,0,1
4530,0,1
4531,0,1
4532,0,1
4533,1,0
4534,1,0
4535,0,1
4536,0,1
4537,0,1
4538,0,1
4539,0,1
4540,0,1
4541,1,0
4542,1,0
4543,0,1
4544,1,0
4545,1,0
4546,1,0
4547,1,0
4548,0,1
4549,0,1
4550,1,0
4551,1,0
4552,1,0
4553,1,0
4554,0,1
4555,0,1
4556,1,0
4557,1,0
4558,1,0
4559,0,1
4560,1,0
4561,0,1
4562,1,0
4563,0,1
4564,0,1
4565,0,1
4566,1,0
4567,0,1
4568,0,1
4569,0,1
4570,0,1
4571,1,0
4572,1,0
4573,1,0
4574,0,1
4575,0,1
4576,1,0
4577,1,0
4578,0,1
4579,1,0
4580,1,0
4581,0,1
4582,0,1
4583,0,1
4584,1,0
4585,1,0
4586,1,0
4587,0,1
4588,1,0
4589,1,0
4590,0,1
4591,0,1
4592,0,1
4593,0,1
4594,0,1
4595,0,1
4596,0,1
4597,0,1
4598,1,0
4599,1,0
4600,0,1
4601,0,1
4602,0,1
4603,0,1
4604,1,0
4605,0,1
4606,0,1
4607,1,0
4608,0,1
4609,0,1
4610,0,1
4611,0,1
4612,0,1
4613,0,1
4614,1,0
4615,0,1
4616,0,1
4617,1,0
4618,0,1
4619,0,1
4620,1,0
4621,0,1
4622,0,1
4623,0,1
4624,0,1
4625,0,1
4626,1,0
4627,0,1
4628,1,0
4629,0,1
4630,0,1
4631,0,1
4632,0,1
4633,0,1
4634,0,1
4635,1,0
4636,1,0
4637,1,0
4638,1,0
4639,0,1
4640,0,1
4641,0,1
4642,1,0
4643,1,0
4644,1,0
4645,1,0
4646,0,1
4647,1,0
4648,0,1
4649,0,1
4650,0,1
4651,1,0
4652,0,1
4653,1,0
4654,0,1
4655,0,1
4656,0,1
4657,0,1
4658,1,0
4659,0,1
4660,1,0
4661,1,0
4662,1,0
4663,1,0
4664,1,0
4665,0,1
4666,0,1
4667,1,0
4668,0,1
4669,1,0
4670,0,1
4671,1,0
4672,1,0
4673,1,0
4674,0,1
4675,0,1
4676,1,0
4677,1,0
4678,1,0
4679,0,1
4680,1,0
4681,0,1
4682,1,0
4683,0,1
4684,1,0
4685,0,1
4686,0,1
4687,1,0
4688,0,1
4689,0,1
4690,1,0
4691,1,0
4692,0,1
4693,0,1
4694,0,1
4695,0,1
4696,1,0
4697,0,1
4698,0,1
4699,1,0
4700,1,0
4701,0,1
4702,0,1
4703,0,1
4704,0,1
4705,0,1
4706,0,1
4707,1,0
4708,0,1
4709,1,0
4710,1,0
4711,1,0
4712,0,1
4713,0,1
4714,1,0
4715,1,0
4716,0,1
4717,0,1
4718,0,1
4719,1,0
4720,0,1
4721,0,1
4722,1,0
4723,0,1
4724,0,1
4725,0,1
4726,0,1
4727,1,0
4728,0,1
4729,0,1
4730,1,0
4731,0,1
4732,1,0
4733,1,0
4734,0,1
4735,1,0
4736,1,0
4737,1,0
4738,1,0
4739,1,0
4740,1,0
4741,0,1
4742,0,1
4743,1,0
4744,1,0
4745,1,0
4746,0,1
4747,0,1
4748,0,1
4749,0,1
4750,1,0
4751,0,1
4752,0,1
4753,1,0
4754,0,1
4755,0,1
4756,0,1
4757,1,0
4758,0,1
4759,0,1
4760,1,0
4761,1,0
4762,1,0
4763,0,1
4764,0,1
4765,0,1
4766,1,0
4767,0,1
4768,0,1
4769,0,1
4770,0,1
4771,0,1
4772,1,0
4773,1,0
4774,1,0
4775,0,1
4776,0,1
4777,0,1
4778,0,1
4779,0,1
4780,0,1
4781,0,1
4782,1,0
4783,1,0
4784,1,0
4785,0,1
4786,1,0
4787,1,0
4788,1,0
4789,1,0
4790,1,0
4791,0,1
4792,1,0
4793,0,1
4794,0,1
4795,1,0
4796,0,1
4797,0,1
4798,0,1
4799,1,0
4800,0,1
4801,0,1
4802,1,0
4803,0,1
4804,0,1
4805,0,1
4806,1,0
4807,1,0
4808,1,0
4809,0,1
4810,0,1
4811,0,1
4812,0,1
4813,1,0
4814,0,1
4815,0,1
4816,0,1
4817,0,1
4818,0,1
4819,0,1
4820,0,1
4821,0,1
4822,1,0
4823,0,1
4824,1,0
4825,0,1
4826,0,1
4827,1,0
4828,1,0
4829,1,0
4830,1,0
4831,0,1
4832,1,0
4833,1,0
4834,1,0
4835,1,0
4836,1,0
4837,1,0
4838,0,1
4839,0,1
4840,1,0
4841,0,1
4842,0,1
4843,0,1
4844,0,1
4845,1,0
4846,1,0
4847,0,1
4848,0,1
4849,0,1
4850,0,1
4851,1,0
4852,0,1
4853,0,1
4854,1,0
4855,0,1
4856,0,1
4857,0,1
4858,0,1
4859,0,1
4860,0,1
4861,0,1
4862,1,0
4863,1,0
4864,0,1
4865,1,0
4866,0,1
4867,0,1
4868,0,1
4869,1,0
4870,0,1
4871,0,1
4872,1,0
4873,1,0
4874,0,1
4875,0,1
4876,0,1
4877,0,1
4878,0,1
4879,1,0
4880,1,0
4881,0,1
4882,0,1
4883,0,1
4884,0,1
4885,0,1
4886,1,0
4887,1,0
4888,0,1
4889,1,0
4890,1,0
4891,1,0
4892,0,1
4893,0,1
4894,1,0
4895,1,0
4896,1,0
4897,1,0
4898,0,1
4899,1,0
4900,1,0
4901,0,1
4902,0,1
4903,0,1
4904,1,0
4905,0,1
4906,1,0
4907,0,1
4908,1,0
4909,1,0
4910,0,1
4911,0,1
4912,1,0
4913,1,0
4914,0,1
4915,1,0
4916,0,1
4917,0,1
4918,0,1
4919,0,1
4920,0,1
4921,0,1
4922,0,1
4923,0,1
4924,0,1
4925,1,0
4926,0,1
4927,1,0
4928,1,0
4929,0,1
4930,0,1
4931,0,1
4932,0,1
4933,0,1
4934,0,1
4935,1,0
4936,0,1
4937,1,0
4938,0,1
4939,0,1
4940,0,1
4941,1,0
4942,1,0
4943,0,1
4944,1,0
4945,1,0
4946,1,0
4947,1,0
4948,1,0
4949,0,1
4950,0,1
4951,0,1
4952,1,0
4953,0,1
4954,1,0
4955,1,0
4956,1,0
4957,1,0
4958,1,0
4959,0,1
4960,0,1
4961,0,1
4962,0,1
4963,0,1
4964,0,1
4965,0,1
4966,0,1
4967,1,0
4968,0,1
4969,1,0
4970,0,1
4971,0,1
4972,0,1
4973,1,0
4974,0,1
4975,0,1
4976,1,0
4977,1,0
4978,0,1
4979,1,0
4980,0,1
4981,0,1
4982,0,1
4983,0,1
4984,0,1
4985,1,0
4986,0,1
4987,0,1
4988,0,1
4989,0,1
4990,0,1
4991,0,1
4992,1,0
4993,1,0
4994,0,1
4995,0,1
4996,0,1
4997,0,1
4998,1,0
4999,0,1
5000,1,0
5001,0,1
5002,0,1
5003,0,1
5004,0,1
5005,0,1
5006,1,0
5007,1,0
5008,1,0
5009,1,0
5010,0,1
5011,1,0
5012,1,0
5013,1,0
5014,0,1
5015,0,1
5016,1,0
5017,0,1
5018,0,1
5019,1,0
5020,1,0
5021,0,1
5022,1,0
5023,0,1
5024,0,1
5025,1,0
5026,0,1
5027,0,1
5028,0,1
5029,1,0
5030,1,0
5031,1,0
5032,0,1
5033,0,1
5034,0,1
5035,0,1
5036,1,0
5037,1,0
5038,0,1
5039,0,1
5040,0,1
5041,1,0
5042,1,0
5043,1,0
5044,0,1
5045,0,1
5046,0,1
5047,0,1
5048,0,1
5049,0,1
5050,0,1
5051,1,0
5052,1,0
5053,0,1
5054,1,0
5055,0,1
5056,0,1
5057,0,1
5058,1,0
5059,0,1
5060,1,0
5061,1,0
5062,0,1
5063,0,1
5064,0,1
5065,0,1
5066,0,1
5067,0,1
5068,0,1
5069,0,1
5070,0,1
5071,0,1
5072,0,1
5073,0,1
5074,0,1
5075,0,1
5076,0,1
5077,1,0
5078,0,1
5079,0,1
5080,0,1
5081,0,1
5082,0,1
5083,1,0
5084,1,0
5085,1,0
5086,0,1
5087,0,1
5088,1,0
5089,1,0
5090,1,0
5091,1,0
5092,0,1
5093,0,1
5094,1,0
5095,1,0
5096,0,1
5097,0,1
5098,1,0
5099,1,0
5100,1,0
5101,0,1
5102,1,0
5103,1,0
5104,1,0
5105,0,1
5106,1,0
5107,1,0
5108,0,1
5109,0,1
5110,0,1
5111,0,1
5112,0,1
5113,1,0
5114,1,0
5115,0,1
5116,0,1
5117,0,1
5118,0,1
5119,0,1
5120,0,1
5121,0,1
5122,1,0
5123,0,1
5124,0,1
5125,0,1
5126,0,1
5127,1,0
5128,1,0
5129,1,0
5130,0,1
5131,1,0
5132,0,1
5133,0,1
5134,0,1
5135,1,0
5136,0,1
5137,0,1
5138,1,0
5139,1,0
5140,0,1
5141,1,0
5142,1,0
5143,1,0
5144,0,1
5145,1,0
5146,0,1
5147,1,0
5148,1,0
5149,1,0
5150,0,1
5151,0,1
5152,0,1
5153,0,1
5154,0,1
5155,0,1
5156,1,0
5157,1,0
5158,0,1
5159,1,0
5160,0,1
5161,1,0
5162,1,0
5163,1,0
5164,0,1
5165,0,1
5166,0,1
5167,0,1
5168,0,1
5169,0,1
5170,0,1
5171,0,1
5172,0,1
5173,1,0
5174,1,0
5175,0,1
5176,0,1
5177,0,1
5178,1,0
5179,0,1
5180,1,0
5181,0,1
5182,0,1
5183,1,0
5184,0,1
5185,0,1
5186,1,0
5187,1,0
5188,0,1
5189,0,1
5190,0,1
5191,0,1
5192,0,1
5193,0,1
5194,1,0
5195,0,1
5196,0,1
5197,1,0
5198,0,1
5199,0,1
5200,1,0
5201,0,1
5202,1,0
5203,1,0
5204,0,1
5205,0,1
5206,1,0
5207,1,0
5208,0,1
5209,0,1
5210,0,1
5211,0,1
5212,0,1
5213,1,0
5214,0,1
5215,1,0
5216,0,1
5217,0,1
5218,1,0
5219,0,1
5220,1,0
5221,0,1
5222,1,0
5223,1,0
5224,1,0
5225,1,0
5226,1,0
5227,1,0
5228,0,1
5229,0,1
5230,1,0
5231,0,1
5232,1,0
5233,0,1
5234,0,1
5235,0,1
5236,0,1
5237,1,0
5238,1,0
5239,0,1
5240,0,1
5241,1,0
5242,0,1
5243,1,0
5244,0,1
5245,1,0
5246,0,1
5247,0,1
5248,0,1
5249,0,1
5250,1,0
5251,1,0
5252,0,1
5253,1,0
5254,1,0
5255,0,1
5256,1,0
5257,1,0
5258,0,1
5259,0,1
5260,0,1
5261,1,0
5262,1,0
5263,1,0
5264,1,0
5265,1,0
5266,0,1
5267,0,1
5268,0,1
5269,0,1
5270,1,0
5271,1,0
5272,0,1
5273,1,0
5274,1,0
5275,0,1
5276,0,1
5277,0,1
5278,1,0
5279,0,1
5280,0,1
5281,0,1
5282,0,1
5283,1,0
5284,0,1
5285,0,1
5286,0,1
5287,0,1
5288,0,1
5289,0,1
5290,1,0
5291,0,1
5292,0,1
5293,1,0
5294,0,1
5295,1,0
5296,0,1
5297,0,1
5298,0,1
5299,0,1
5300,1,0
5301,0,1
5302,1,0
5303,1,0
5304,0,1
5305,1,0
5306,1,0
5307,1,0
5308,0,1
5309,0,1
5310,0,1
5311,0,1
5312,0,1
5313,1,0
5314,0,1
5315,1,0
5316,1,0
5317,0,1
5318,0,1
5319,0,1
5320,0,1
5321,0,1
5322,0,1
5323,0,1
5324,1,0
5325,1,0
5326,0,1
5327,1,0
5328,1,0
5329,0,1
5330,1,0
5331,0,1
5332,1,0
5333,1,0
5334,1,0
5335,0,1
5336,1,0
5337,0,1
5338,0,1
5339,0,1
5340,0,1
5341,0,1
5342,0,1
5343,1,0
5344,0,1
5345,1,0
5346,0,1
5347,0,1
5348,0,1
5349,1,0
5350,0,1
5351,1,0
5352,0,1
5353,1,0
5354,1,0
5355,0,1
5356,1,0
5357,1,0
5358,1,0
5359,1,0
5360,0,1
5361,1,0
5362,1,0
5363,0,1
5364,0,1
5365,0,1
5366,1,0
5367,0,1
5368,0,1
5369,1,0
5370,1,0
5371,1,0
5372,0,1
5373,0,1
5374,1,0
5375,1,0
5376,1,0
5377,1,0
5378,1,0
5379,0,1
5380,0,1
5381,1,0
5382,0,1
5383,0,1
5384,1,0
5385,0,1
5386,1,0
5387,1,0
5388,0,1
5389,1,0
5390,0,1
5391,0,1
5392,0,1
5393,1,0
5394,1,0
5395,1,0
5396,1,0
5397,0,1
5398,1,0
5399,1,0
5400,1,0
5401,0,1
5402,1,0
5403,1,0
5404,1,0
5405,0,1
5406,0,1
5407,0,1
5408,0,1
5409,0,1
5410,0,1
5411,0,1
5412,0,1
5413,0,1
5414,0,1
5415,0,1
5416,1,0
5417,0,1
5418,1,0
5419,1,0
5420,1,0
5421,0,1
5422,1,0
5423,0,1
5424,0,1
5425,1,0
5426,0,1
5427,0,1
5428,0,1
5429,0,1
5430,0,1
5431,0,1
5432,0,1
5433,0,1
5434,0,1
5435,1,0
5436,1,0
5437,1,0
5438,0,1
5439,1,0
5440,0,1
5441,0,1
5442,1,0
5443,1,0
5444,1,0
5445,0,1
5446,0,1
5447,0,1
5448,0,1
5449,1,0
5450,0,1
5451,0,1
5452,0,1
5453,1,0
5454,0,1
5455,0,1
5456,1,0
5457,1,0
5458,1,0
5459,0,1
5460,1,0
5461,0,1
5462,0,1
5463,0,1
5464,0,1
5465,1,0
5466,1,0
5467,1,0
5468,0,1
5469,1,0
5470,1,0
5471,0,1
5472,1,0
5473,0,1
5474,1,0
5475,0,1
5476,0,1
5477,0,1
5478,0,1
5479,1,0
5480,0,1
5481,0,1
5482,1,0
5483,0,1
5484,1,0
5485,0,1
5486,1,0
5487,0,1
5488,0,1
5489,1,0
5490,1,0
5491,0,1
5492,0,1
5493,0,1
5494,1,0
5495,0,1
5496,0,1
5497,1,0
5498,1,0
5499,0,1
5500,0,1
5501,0,1
5502,1,0
5503,0,1
5504,0,1
5505,0,1
5506,0,1
5507,1,0
5508,0,1
5509,0,1
5510,1,0
5511,0,1
5512,0,1
5513,1,0
5514,0,1
5515,1,0
5516,0,1
5517,0,1
5518,1,0
5519,0,1
5520,1,0
5521,1,0
5522,0,1
5523,0,1
5524,1,0
5525,0,1
5526,1,0
5527,1,0
5528,0,1
5529,0,1
5530,0,1
5531,0,1
5532,1,0
5533,1,0
5534,0,1
5535,1,0
5536,1,0
5537,0,1
5538,0,1
5539,0,1
5540,1,0
5541,0,1
5542,1,0
5543,0,1
5544,0,1
5545,0,1
5546,0,1
5547,0,1
5548,0,1
5549,1,0
5550,1,0
5551,0,1
5552,0,1
5553,0,1
5554,0,1
5555,1,0
5556,0,1
5557,0,1
5558,0,1
5559,1,0
5560,1,0
5561,0,1
5562,0,1
5563,0,1
5564,0,1
5565,1,0
5566,1,0
5567,0,1
5568,0,1
5569,1,0
5570,0,1
5571,0,1
5572,0,1
5573,0,1
5574,1,0
5575,1,0
5576,0,1
5577,0,1
5578,1,0
5579,0,1
5580,1,0
5581,0,1
5582,0,1
5583,1,0
5584,1,0
5585,0,1
5586,1,0
5587,0,1
5588,1,0
5589,1,0
5590,0,1
5591,1,0
5592,0,1
5593,0,1
5594,0,1
5595,0,1
5596,0,1
5597,0,1
5598,0,1
5599,0,1
5600,0,1
5601,0,1
5602,0,1
5603,0,1
5604,1,0
5605,0,1
5606,0,1
5607,1,0
5608,1,0
5609,1,0
5610,0,1
5611,1,0
5612,1,0
5613,0,1
5614,0,1
5615,1,0
5616,1,0
5617,0,1
5618,0,1
5619,0,1
5620,0,1
5621,0,1
5622,0,1
5623,0,1
5624,1,0
5625,0,1
5626,1,0
5627,0,1
5628,1,0
5629,0,1
5630,0,1
5631,0,1
5632,0,1
5633,0,1
5634,0,1
5635,1,0
5636,1,0
5637,0,1
5638,0,1
5639,0,1
5640,1,0
5641,0,1
5642,1,0
5643,0,1
5644,0,1
5645,0,1
5646,1,0
5647,0,1
5648,1,0
5649,0,1
5650,0,1
5651,0,1
5652,1,0
5653,1,0
5654,0,1
5655,1,0
5656,0,1
5657,0,1
5658,0,1
5659,0,1
5660,0,1
5661,1,0
5662,0,1
5663,0,1
5664,0,1
5665,1,0
5666,1,0
5667,0,1
5668,1,0
5669,0,1
5670,1,0
5671,0,1
5672,1,0
5673,0,1
5674,1,0
5675,0,1
5676,1,0
5677,0,1
5678,0,1
5679,0,1
5680,1,0
5681,0,1
5682,0,1
5683,0,1
5684,0,1
5685,0,1
5686,0,1
5687,1,0
5688,1,0
5689,0,1
5690,0,1
5691,0,1
5692,0,1
5693,0,1
5694,0,1
5695,1,0
5696,0,1
5697,1,0
5698,1,0
5699,1,0
5700,0,1
5701,1,0
5702,1,0
5703,1,0
5704,0,1
5705,0,1
5706,0,1
5707,1,0
5708,0,1
5709,0,1
5710,0,1
5711,0,1
5712,0,1
5713,0,1
5714,0,1
5715,0,1
5716,1,0
5717,0,1
5718,1,0
5719,1,0
5720,0,1
5721,1,0
5722,0,1
5723,0,1
5724,0,1
5725,1,0
5726,0,1
5727,0,1
5728,0,1
5729,0,1
5730,1,0
5731,0,1
5732,1,0
5733,1,0
5734,0,1
5735,0,1
5736,1,0
5737,1,0
5738,0,1
5739,0,1
5740,1,0
5741,1,0
5742,0,1
5743,0,1
5744,0,1
5745,0,1
5746,1,0
5747,0,1
5748,0,1
5749,1,0
5750,1,0
5751,0,1
5752,1,0
5753,1,0
5754,1,0
5755,0,1
5756,0,1
5757,0,1
5758,0,1
5759,0,1
5760,1,0
5761,1,0
5762,0,1
5763,1,0
5764,1,0
5765,0,1
5766,0,1
5767,0,1
5768,1,0
5769,1,0
5770,1,0
5771,1,0
5772,1,0
5773,0,1
5774,0,1
5775,1,0
5776,0,1
5777,0,1
5778,0,1
5779,1,0
5780,0,1
5781,1,0
5782,1,0
5783,0,1
5784,0,1
5785,0,1
5786,0,1
5787,0,1
5788,0,1
5789,1,0
5790,1,0
5791,0,1
5792,1,0
5793,0,1
5794,0,1
5795,0,1
5796,0,1
5797,0,1
5798,0,1
5799,1,0
5800,1,0
5801,0,1
5802,0,1
5803,1,0
5804,0,1
5805,0,1
5806,0,1
5807,1,0
5808,1,0
5809,0,1
5810,0,1
5811,0,1
5812,0,1
5813,1,0
5814,0,1
5815,0,1
5816,0,1
5817,1,0
5818,1,0
5819,0,1
5820,0,1
5821,0,1
5822,0,1
5823,1,0
5824,1,0
5825,0,1
5826,0,1
5827,0,1
5828,1,0
5829,0,1
5830,0,1
5831,0,1
5832,0,1
5833,1,0
5834,1,0
5835,0,1
5836,0,1
5837,1,0
5838,1,0
5839,0,1
5840,0,1
5841,1,0
5842,0,1
5843,1,0
5844,0,1
5845,0,1
5846,1,0
5847,0,1
5848,1,0
5849,1,0
5850,1,0
5851,0,1
5852,0,1
5853,0,1
5854,0,1
5855,0,1
5856,1,0
5857,0,1
5858,0,1
5859,0,1
5860,0,1
5861,0,1
5862,0,1
5863,0,1
5864,0,1
5865,1,0
5866,0,1
5867,0,1
5868,0,1
5869,0,1
5870,1,0
5871,0,1
5872,0,1
5873,1,0
5874,1,0
5875,0,1
5876,0,1
5877,0,1
5878,0,1
5879,0,1
5880,1,0
5881,0,1
5882,0,1
5883,0,1
5884,0,1
5885,1,0
5886,1,0
5887,0,1
5888,0,1
5889,1,0
5890,0,1
5891,1,0
5892,0,1
5893,0,1
5894,0,1
5895,0,1
5896,0,1
5897,0,1
5898,1,0
5899,1,0
5900,1,0
5901,1,0
5902,1,0
5903,0,1
5904,1,0
5905,0,1
5906,0,1
5907,0,1
5908,0,1
5909,0,1
5910,0,1
5911,1,0
5912,0,1
5913,0,1
5914,1,0
5915,1,0
5916,1,0
5917,0,1
5918,1,0
5919,0,1
5920,0,1
5921,1,0
5922,1,0
5923,1,0
5924,0,1
5925,1,0
5926,1,0
5927,0,1
5928,0,1
5929,1,0
5930,1,0
5931,1,0
5932,0,1
5933,1,0
5934,0,1
5935,1,0
5936,1,0
5937,1,0
5938,0,1
5939,1,0
5940,0,1
5941,0,1
5942,0,1
5943,1,0
5944,0,1
5945,0,1
5946,0,1
5947,0,1
5948,0,1
5949,0,1
5950,0,1
5951,1,0
5952,0,1
5953,0,1
5954,0,1
5955,1,0
5956,1,0
5957,1,0
5958,1,0
5959,0,1
5960,0,1
5961,1,0
5962,1,0
5963,1,0
5964,1,0
5965,0,1
5966,1,0
5967,0,1
5968,0,1
5969,0,1
5970,0,1
5971,0,1
5972,1,0
5973,0,1
5974,1,0
5975,1,0
5976,0,1
5977,1,0
5978,1,0
5979,1,0
5980,1,0
5981,0,1
5982,1,0
5983,0,1
5984,0,1
5985,1,0
5986,1,0
5987,0,1
5988,0,1
5989,1,0
5990,1,0
5991,0,1
5992,1,0
5993,0,1
5994,0,1
5995,1,0
5996,0,1
5997,0,1
5998,0,1
5999,0,1
6000,0,1
6001,0,1
6002,1,0
6003,0,1
6004,1,0
6005,1,0
6006,0,1
6007,1,0
6008,0,1
6009,0,1
6010,0,1
6011,0,1
6012,1,0
6013,0,1
6014,0,1
6015,0,1
6016,0,1
6017,0,1
6018,1,0
6019,0,1
6020,0,1
6021,0,1
6022,0,1
6023,1,0
6024,1,0
6025,0,1
6026,0,1
6027,1,0
6028,0,1
6029,0,1
6030,1,0
6031,0,1
6032,0,1
6033,1,0
6034,0,1
6035,0,1
6036,0,1
6037,1,0
6038,0,1
6039,0,1
6040,1,0
6041,1,0
6042,0,1
6043,1,0
6044,1,0
6045,0,1
6046,1,0
6047,1,0
6048,1,0
6049,0,1
6050,1,0
6051,0,1
6052,0,1
6053,0,1
6054,1,0
6055,0,1
6056,1,0
6057,1,0
6058,1,0
6059,0,1
6060,0,1
6061,1,0
6062,1,0
6063,0,1
6064,0,1
6065,1,0
6066,0,1
6067,0,1
6068,1,0
6069,0,1
6070,1,0
6071,1,0
6072,0,1
6073,1,0
6074,0,1
6075,1,0
6076,0,1
6077,1,0
6078,1,0
6079,1,0
6080,1,0
6081,0,1
6082,0,1
6083,0,1
6084,1,0
6085,0,1
6086,0,1
6087,0,1
6088,0,1
6089,1,0
6090,0,1
6091,0,1
6092,1,0
6093,0,1
6094,1,0
6095,1,0
6096,0,1
6097,1,0
6098,0,1
6099,0,1
6100,0,1
6101,1,0
6102,1,0
6103,0,1
6104,0,1
6105,0,1
6106,0,1
6107,0,1
6108,0,1
6109,1,0
6110,0,1
6111,1,0
6112,0,1
6113,1,0
6114,1,0
6115,1,0
6116,0,1
6117,0,1
6118,0,1
6119,0,1
6120,1,0
6121,1,0
6122,0,1
6123,0,1
6124,0,1
6125,0,1
6126,0,1
6127,0,1
6128,0,1
6129,0,1
6130,1,0
6131,0,1
6132,0,1
6133,0,1
6134,0,1
6135,1,0
6136,1,0
6137,1,0
6138,0,1
