,label
11395,0
11396,0
11397,1
11398,0
11399,0
11400,1
11401,1
11402,0
11403,0
11404,0
11405,1
11406,1
11407,0
11408,0
11409,1
11410,1
11411,1
11412,0
11413,1
11414,1
11415,1
11416,1
11417,0
11418,0
11419,1
11420,0
11421,1
11422,1
11423,0
11424,0
11425,0
11426,0
11427,1
11428,0
11429,1
11430,1
11431,1
11432,0
11433,1
11434,1
11435,1
11436,1
11437,1
11438,1
11439,1
11440,1
11441,0
11442,1
11443,1
11444,0
11445,1
11446,1
11447,1
11448,1
11449,0
11450,1
11451,1
11452,0
11453,0
11454,0
11455,1
11456,0
11457,0
11458,1
11459,1
11460,0
11461,0
11462,0
11463,0
11464,0
11465,1
11466,0
11467,0
11468,1
11469,0
11470,1
11471,1
11472,1
11473,1
11474,0
11475,0
11476,1
11477,1
11478,1
11479,0
11480,1
11481,1
11482,1
11483,0
11484,0
11485,1
11486,1
11487,0
11488,1
11489,1
11490,0
11491,1
11492,1
11493,1
11494,0
11495,1
11496,1
11497,1
11498,1
11499,0
11500,1
11501,1
11502,0
11503,0
11504,0
11505,1
11506,0
11507,1
11508,0
11509,1
11510,1
11511,0
11512,1
11513,0
11514,1
11515,1
11516,0
11517,1
11518,1
11519,0
11520,0
11521,0
11522,1
11523,0
11524,1
11525,0
11526,1
11527,1
11528,1
11529,0
11530,1
11531,1
11532,1
11533,0
11534,1
11535,1
11536,1
11537,0
11538,1
11539,1
11540,1
11541,1
11542,1
11543,1
11544,0
11545,1
11546,1
11547,1
11548,0
11549,0
11550,0
11551,0
11552,0
11553,0
11554,1
11555,0
11556,1
11557,1
11558,0
11559,1
11560,1
11561,0
11562,0
11563,1
11564,1
11565,0
11566,0
11567,1
11568,0
11569,1
11570,1
11571,1
11572,1
11573,1
11574,0
11575,1
11576,0
11577,1
11578,0
11579,0
11580,1
11581,1
11582,1
11583,1
11584,1
11585,0
11586,0
11587,0
11588,1
11589,1
11590,1
11591,0
11592,1
11593,1
11594,0
11595,0
11596,1
11597,1
11598,1
11599,0
11600,1
11601,1
11602,0
11603,0
11604,1
11605,0
11606,1
11607,0
11608,1
11609,1
11610,0
11611,0
11612,0
11613,1
11614,0
11615,1
11616,1
11617,1
11618,1
11619,1
11620,1
11621,0
11622,0
11623,1
11624,1
11625,1
11626,1
11627,1
11628,0
11629,0
11630,1
11631,1
11632,1
11633,1
11634,0
11635,0
11636,1
11637,1
11638,1
11639,1
11640,0
11641,1
11642,1
11643,0
11644,1
11645,0
11646,0
11647,0
11648,1
11649,1
11650,1
11651,0
11652,1
11653,1
11654,1
11655,1
11656,0
11657,1
11658,0
11659,0
11660,1
11661,1
11662,1
11663,0
11664,1
11665,1
11666,0
11667,0
11668,0
11669,0
11670,0
11671,1
11672,1
11673,0
11674,1
11675,0
11676,0
11677,1
11678,1
11679,1
11680,1
11681,1
11682,1
11683,0
11684,0
11685,0
11686,1
11687,1
11688,1
11689,1
11690,0
11691,1
11692,1
11693,1
11694,1
11695,1
11696,1
11697,1
11698,1
11699,1
11700,1
11701,1
11702,1
11703,1
11704,1
11705,1
11706,1
11707,1
11708,1
11709,1
11710,1
11711,0
11712,0
11713,0
11714,0
11715,1
11716,1
11717,1
11718,1
11719,0
11720,1
11721,1
11722,0
11723,0
11724,1
11725,0
11726,1
11727,1
11728,0
11729,1
11730,0
11731,0
11732,1
11733,0
11734,1
11735,1
11736,1
11737,0
11738,0
11739,0
11740,1
11741,1
11742,0
11743,1
11744,1
11745,0
11746,1
11747,0
11748,1
11749,1
11750,0
11751,0
11752,1
11753,0
11754,1
11755,1
11756,0
11757,0
11758,1
11759,0
11760,1
11761,0
11762,1
11763,1
11764,1
11765,0
11766,0
11767,1
11768,1
11769,1
11770,1
11771,1
11772,0
11773,1
11774,1
11775,0
11776,1
11777,1
11778,1
11779,0
11780,1
11781,0
11782,0
11783,1
11784,1
11785,1
11786,1
11787,0
11788,0
11789,0
11790,1
11791,0
11792,0
11793,0
11794,1
11795,1
11796,1
11797,0
11798,1
11799,0
11800,0
11801,1
11802,1
11803,1
11804,1
11805,1
11806,1
11807,0
11808,1
11809,1
11810,0
11811,1
11812,1
11813,1
11814,0
11815,1
11816,0
11817,1
11818,1
11819,1
11820,1
11821,0
11822,0
11823,1
11824,1
11825,0
11826,0
11827,0
11828,0
11829,0
11830,0
11831,1
11832,1
11833,1
11834,0
11835,1
11836,0
11837,1
11838,1
11839,0
11840,0
11841,1
11842,0
11843,1
11844,1
11845,1
11846,0
11847,1
11848,0
11849,0
11850,1
11851,1
11852,1
11853,0
11854,0
11855,0
11856,0
11857,1
11858,0
11859,0
11860,1
11861,1
11862,0
11863,1
11864,0
11865,1
11866,1
11867,1
11868,0
11869,0
11870,1
11871,1
11872,1
11873,0
11874,1
11875,1
11876,1
11877,0
11878,0
11879,0
11880,1
11881,1
11882,0
11883,1
11884,1
11885,1
11886,1
11887,0
11888,1
11889,1
11890,0
11891,1
11892,1
11893,0
11894,0
11895,1
11896,0
11897,1
11898,0
11899,0
11900,1
11901,0
11902,1
11903,0
11904,1
11905,1
11906,1
11907,1
11908,1
11909,0
11910,1
11911,0
11912,1
11913,1
11914,1
11915,0
11916,1
11917,1
11918,0
11919,1
11920,1
11921,1
11922,1
11923,1
11924,0
11925,0
11926,0
11927,1
11928,1
11929,0
11930,0
11931,0
11932,1
11933,0
11934,1
11935,0
11936,0
11937,1
11938,1
11939,0
11940,0
11941,0
11942,0
11943,1
11944,1
11945,1
11946,1
11947,1
11948,1
11949,1
11950,1
11951,1
11952,0
11953,1
11954,0
11955,0
11956,0
11957,1
11958,0
11959,1
11960,1
11961,0
11962,1
11963,0
11964,0
11965,1
11966,1
11967,1
11968,0
11969,1
11970,1
11971,0
11972,0
11973,1
11974,0
11975,0
11976,1
11977,1
11978,0
11979,1
11980,1
11981,1
11982,1
11983,0
11984,1
11985,0
11986,0
11987,0
11988,0
11989,0
11990,0
11991,0
11992,0
11993,0
11994,1
11995,0
11996,1
11997,0
11998,1
11999,1
12000,1
12001,1
12002,1
12003,1
12004,1
12005,1
12006,0
12007,0
12008,1
12009,1
12010,0
12011,0
12012,0
12013,1
12014,0
12015,1
12016,0
12017,1
12018,1
12019,0
12020,0
12021,1
12022,0
12023,1
12024,0
12025,1
12026,1
12027,0
12028,1
12029,1
12030,1
12031,0
12032,1
12033,0
12034,1
12035,1
12036,1
12037,1
12038,1
12039,1
12040,1
12041,1
12042,0
12043,1
12044,1
12045,0
12046,1
12047,1
12048,1
12049,1
12050,1
12051,1
12052,1
12053,1
12054,1
12055,1
12056,1
12057,1
12058,0
12059,0
12060,1
12061,0
12062,1
12063,1
12064,0
12065,1
12066,0
12067,0
12068,0
12069,1
12070,0
12071,1
12072,1
12073,1
12074,0
12075,1
12076,1
12077,0
12078,1
12079,0
12080,1
12081,1
12082,0
12083,0
12084,1
12085,0
12086,1
12087,1
12088,1
12089,0
12090,1
12091,1
12092,1
12093,1
12094,1
12095,1
12096,1
12097,0
12098,1
12099,0
12100,0
12101,0
12102,0
12103,0
12104,0
12105,1
12106,0
12107,1
12108,1
12109,0
12110,1
12111,0
12112,0
12113,0
12114,0
12115,0
12116,0
12117,1
12118,0
12119,0
12120,0
12121,1
12122,0
12123,0
12124,0
12125,1
12126,1
12127,0
12128,0
12129,1
12130,1
12131,0
12132,0
12133,0
12134,1
12135,0
12136,1
12137,0
12138,1
12139,1
12140,0
12141,0
12142,0
12143,1
12144,1
12145,1
12146,1
12147,1
12148,0
12149,1
12150,0
12151,1
12152,0
12153,0
12154,1
12155,0
12156,0
12157,1
12158,1
12159,0
12160,0
12161,1
12162,1
12163,1
12164,0
12165,0
12166,0
12167,1
12168,1
12169,1
12170,0
12171,1
12172,1
12173,1
12174,1
12175,0
12176,1
12177,0
12178,1
12179,1
12180,0
12181,0
12182,0
12183,0
12184,1
12185,1
12186,1
12187,1
12188,1
12189,1
12190,0
12191,1
12192,1
12193,0
12194,0
12195,1
12196,1
12197,1
12198,1
12199,1
12200,1
12201,1
12202,0
12203,1
12204,0
12205,1
12206,0
12207,1
12208,1
12209,0
12210,1
12211,1
12212,1
12213,1
12214,0
12215,1
12216,0
12217,1
12218,1
12219,1
12220,1
12221,0
12222,1
12223,1
12224,1
12225,1
12226,1
12227,1
12228,0
12229,1
12230,1
12231,0
12232,1
12233,1
12234,0
12235,1
12236,1
12237,0
12238,1
12239,1
12240,1
12241,0
12242,0
12243,1
12244,0
12245,1
12246,0
12247,1
12248,1
12249,1
12250,0
12251,1
12252,1
12253,1
12254,1
12255,1
12256,1
12257,1
12258,0
12259,1
12260,0
12261,1
12262,1
12263,1
12264,0
12265,1
12266,0
12267,0
12268,1
12269,1
12270,0
12271,0
12272,1
12273,0
12274,1
12275,1
12276,0
12277,0
12278,1
12279,1
12280,0
12281,0
12282,1
12283,1
12284,1
12285,0
12286,1
12287,1
12288,1
12289,1
12290,0
12291,1
12292,1
12293,1
12294,1
12295,1
12296,1
12297,1
12298,1
12299,1
12300,1
12301,1
12302,1
12303,1
12304,0
12305,1
12306,0
12307,0
12308,1
12309,1
12310,1
12311,1
12312,1
12313,1
12314,1
12315,0
12316,1
12317,0
12318,1
12319,1
12320,1
12321,1
12322,1
12323,0
12324,0
12325,1
12326,1
12327,0
12328,1
12329,1
12330,1
12331,0
12332,1
12333,1
12334,1
12335,1
12336,0
12337,1
12338,1
12339,0
12340,0
12341,1
12342,1
12343,0
12344,0
12345,0
12346,1
12347,0
12348,0
12349,1
12350,1
12351,1
12352,1
12353,1
12354,1
12355,1
12356,1
12357,0
12358,1
12359,0
12360,0
12361,1
12362,0
12363,0
12364,0
12365,0
12366,1
12367,1
12368,0
12369,0
12370,0
12371,1
12372,1
12373,0
12374,1
12375,1
12376,1
12377,0
12378,1
12379,1
12380,1
12381,1
12382,1
12383,1
12384,1
12385,0
12386,1
12387,0
12388,1
12389,1
12390,0
12391,1
12392,0
12393,0
12394,0
12395,0
12396,1
12397,0
12398,1
12399,1
12400,1
12401,0
12402,1
12403,0
12404,1
12405,0
12406,1
12407,0
12408,1
12409,1
12410,1
12411,1
12412,1
12413,1
12414,1
12415,1
12416,0
12417,0
12418,1
12419,0
12420,0
12421,0
12422,1
12423,1
12424,1
12425,1
12426,0
12427,0
12428,1
12429,1
12430,0
12431,1
12432,0
12433,1
12434,1
12435,0
12436,0
12437,0
12438,1
12439,0
12440,0
12441,1
12442,1
12443,1
12444,1
12445,1
12446,0
12447,0
12448,1
12449,1
12450,1
12451,0
12452,1
12453,1
12454,1
12455,1
12456,1
12457,1
12458,0
12459,1
12460,1
12461,1
12462,1
12463,1
12464,0
12465,0
12466,1
12467,1
12468,1
12469,0
12470,1
12471,1
12472,1
12473,1
12474,0
12475,1
12476,0
12477,1
12478,0
12479,1
12480,1
12481,1
12482,0
12483,0
12484,1
12485,1
12486,0
12487,0
12488,0
12489,0
12490,0
12491,1
12492,0
12493,1
12494,1
12495,1
12496,0
12497,0
12498,1
12499,0
12500,1
12501,1
12502,1
12503,1
12504,1
12505,1
12506,1
12507,1
12508,1
12509,1
12510,1
12511,1
12512,0
12513,0
12514,1
12515,1
12516,1
12517,1
12518,1
12519,1
12520,1
12521,1
12522,1
12523,0
12524,1
12525,1
12526,1
12527,1
12528,1
12529,0
12530,0
12531,1
12532,0
12533,0
12534,1
12535,1
12536,0
12537,0
12538,0
12539,1
12540,1
12541,1
12542,1
12543,0
12544,0
12545,1
12546,1
12547,1
12548,1
12549,1
12550,0
12551,0
12552,0
12553,0
12554,1
12555,1
12556,0
12557,1
12558,0
12559,1
12560,1
12561,1
12562,0
12563,1
12564,1
12565,0
12566,1
12567,0
12568,1
12569,1
12570,1
12571,0
12572,0
12573,1
12574,1
12575,1
12576,1
12577,1
12578,0
12579,0
12580,1
12581,0
12582,1
12583,1
12584,0
12585,1
12586,0
12587,1
12588,1
12589,1
12590,0
12591,0
12592,0
12593,1
12594,1
12595,0
12596,0
12597,1
12598,1
12599,1
12600,1
12601,0
12602,1
12603,0
12604,1
12605,0
12606,1
12607,1
12608,0
12609,0
12610,0
12611,0
12612,0
12613,1
12614,0
12615,1
12616,1
12617,0
12618,1
12619,1
12620,1
12621,0
12622,0
12623,0
12624,1
12625,1
12626,1
12627,1
12628,1
12629,0
12630,0
12631,1
12632,0
12633,1
12634,1
12635,0
12636,1
12637,0
12638,1
12639,1
12640,0
12641,0
12642,0
12643,1
12644,1
12645,1
12646,1
12647,1
12648,1
12649,1
12650,1
12651,1
12652,0
12653,0
12654,1
12655,1
12656,0
12657,0
12658,1
12659,1
12660,0
12661,1
12662,0
12663,1
12664,0
12665,1
12666,0
12667,0
12668,0
12669,0
12670,0
12671,1
12672,1
12673,1
12674,0
12675,1
12676,1
12677,0
12678,1
12679,1
12680,0
12681,0
12682,1
12683,1
12684,1
12685,0
12686,1
12687,0
12688,1
12689,1
12690,1
12691,0
12692,0
12693,0
12694,1
12695,1
12696,1
12697,1
12698,1
12699,0
12700,0
12701,1
12702,1
12703,1
12704,0
12705,1
12706,0
12707,1
12708,0
12709,1
12710,0
12711,0
12712,0
12713,1
12714,0
12715,0
12716,1
12717,0
12718,1
12719,0
12720,1
12721,1
12722,1
12723,1
12724,1
12725,0
12726,1
12727,0
12728,0
12729,1
12730,1
12731,0
12732,0
12733,0
12734,1
12735,1
12736,0
12737,0
12738,0
12739,0
12740,0
12741,1
12742,1
12743,1
12744,0
12745,1
12746,0
12747,1
12748,1
12749,1
12750,1
12751,1
12752,0
12753,1
12754,0
12755,1
12756,0
12757,1
12758,1
12759,1
12760,1
12761,0
12762,1
12763,1
12764,1
12765,1
12766,1
12767,1
12768,1
12769,1
12770,1
12771,0
12772,1
12773,0
12774,1
12775,0
12776,0
12777,1
12778,1
12779,1
12780,0
12781,1
12782,0
12783,0
12784,1
12785,1
12786,1
12787,0
12788,1
12789,0
12790,1
12791,1
12792,0
12793,1
12794,1
12795,0
12796,0
12797,0
12798,0
12799,0
12800,1
12801,0
12802,1
12803,1
12804,1
12805,1
12806,1
12807,1
12808,1
12809,0
12810,1
12811,1
12812,1
12813,1
12814,1
12815,1
12816,1
12817,1
12818,0
12819,0
12820,1
12821,1
12822,1
12823,0
12824,0
12825,1
12826,0
12827,0
12828,1
12829,1
12830,0
12831,0
12832,1
12833,1
12834,0
12835,1
12836,1
12837,1
12838,0
12839,0
12840,0
12841,1
12842,0
12843,1
12844,0
12845,0
12846,1
12847,1
12848,1
12849,1
12850,1
12851,0
12852,1
12853,0
12854,1
12855,1
12856,1
12857,0
12858,1
12859,1
12860,0
12861,1
12862,0
12863,1
12864,0
12865,1
12866,1
12867,1
12868,0
12869,1
12870,1
12871,0
12872,1
12873,1
12874,1
12875,0
12876,0
12877,1
12878,0
12879,0
12880,0
12881,1
12882,1
12883,1
12884,0
12885,0
12886,0
12887,0
12888,1
12889,1
12890,0
12891,1
12892,1
12893,1
12894,0
12895,1
12896,1
12897,1
12898,0
12899,1
12900,0
12901,1
12902,0
12903,1
12904,1
12905,0
12906,0
12907,1
12908,1
12909,0
12910,0
12911,0
12912,1
12913,1
12914,0
12915,1
12916,0
12917,0
12918,0
12919,1
12920,0
12921,0
12922,0
12923,0
12924,1
12925,0
12926,1
12927,0
12928,1
12929,1
12930,1
12931,1
12932,1
12933,1
12934,0
12935,0
12936,0
12937,0
12938,0
12939,1
12940,1
12941,0
12942,1
12943,1
12944,0
12945,1
12946,1
12947,0
12948,1
12949,0
12950,0
12951,1
12952,1
12953,1
12954,0
12955,1
12956,1
12957,1
12958,0
12959,1
12960,0
12961,1
12962,1
12963,1
12964,1
12965,1
12966,0
12967,1
12968,0
12969,0
12970,1
12971,1
12972,1
12973,1
12974,0
12975,1
12976,0
12977,1
12978,0
12979,0
12980,0
12981,1
12982,1
12983,0
12984,1
12985,0
12986,1
12987,1
12988,1
12989,1
12990,1
12991,1
12992,0
12993,0
12994,0
12995,0
12996,1
12997,0
12998,0
12999,1
13000,0
13001,1
13002,1
13003,0
13004,0
13005,1
13006,0
13007,1
13008,1
13009,1
13010,0
13011,1
13012,0
13013,0
13014,0
13015,1
13016,1
13017,1
13018,1
13019,0
13020,1
13021,1
13022,1
13023,1
13024,0
13025,1
13026,1
13027,0
13028,0
13029,1
13030,1
13031,0
13032,1
13033,1
13034,0
13035,0
13036,1
13037,1
13038,1
13039,0
13040,1
13041,1
13042,0
13043,1
13044,0
13045,1
13046,0
13047,0
13048,0
13049,0
13050,0
13051,0
13052,0
13053,0
13054,1
13055,1
13056,0
13057,0
13058,0
13059,1
13060,1
13061,0
13062,0
13063,1
13064,0
13065,1
13066,1
13067,1
13068,0
13069,0
13070,0
13071,0
13072,1
13073,1
13074,0
13075,1
13076,1
13077,0
13078,1
13079,0
13080,0
13081,1
13082,1
13083,0
13084,1
13085,1
13086,1
13087,1
13088,0
13089,0
13090,0
13091,0
13092,0
13093,1
13094,1
13095,1
13096,0
13097,0
13098,1
13099,0
13100,1
13101,1
13102,1
13103,1
13104,0
13105,0
13106,1
13107,1
13108,0
13109,1
13110,1
13111,0
13112,0
13113,1
13114,1
13115,0
13116,1
13117,0
13118,1
13119,0
13120,0
13121,0
13122,1
13123,1
13124,1
13125,0
13126,0
13127,0
13128,0
13129,1
13130,1
13131,1
13132,1
13133,0
13134,0
13135,0
13136,0
13137,1
13138,0
13139,0
13140,1
13141,1
13142,0
13143,1
13144,1
13145,1
13146,0
13147,0
13148,1
13149,1
13150,1
13151,1
13152,1
13153,1
13154,1
13155,0
13156,1
13157,1
13158,1
13159,1
13160,1
13161,1
13162,1
13163,1
13164,0
13165,1
13166,0
13167,0
13168,1
13169,1
13170,0
13171,0
13172,1
13173,1
13174,1
13175,1
13176,1
13177,1
13178,0
13179,1
13180,0
13181,0
13182,1
13183,0
13184,1
13185,0
13186,1
13187,1
13188,1
13189,1
13190,0
13191,1
13192,1
13193,0
13194,1
13195,1
13196,1
13197,1
13198,0
13199,1
13200,1
13201,1
13202,0
13203,1
13204,1
13205,1
13206,1
13207,0
13208,0
13209,0
13210,1
13211,1
13212,1
13213,1
13214,0
13215,0
13216,1
13217,1
13218,1
13219,1
13220,1
13221,1
13222,1
13223,1
13224,1
13225,1
13226,1
13227,1
13228,0
13229,0
13230,1
13231,1
13232,1
13233,1
13234,1
13235,1
13236,1
13237,0
13238,1
13239,0
13240,1
13241,1
13242,1
13243,1
13244,1
13245,0
13246,0
13247,1
13248,0
13249,1
13250,1
13251,1
13252,0
13253,0
13254,1
13255,1
13256,0
13257,1
13258,0
13259,1
13260,1
13261,0
13262,0
13263,0
13264,1
13265,0
13266,0
13267,1
13268,0
13269,1
13270,1
13271,0
13272,1
13273,0
13274,0
13275,0
13276,1
13277,1
13278,1
13279,0
13280,1
13281,0
13282,0
13283,0
13284,1
13285,0
13286,0
13287,1
13288,0
13289,0
13290,0
13291,1
13292,0
13293,1
13294,1
13295,0
13296,1
13297,0
13298,1
13299,1
13300,1
13301,1
13302,1
13303,1
13304,0
13305,1
13306,0
13307,1
13308,1
13309,1
13310,1
13311,1
13312,1
13313,1
13314,1
13315,0
13316,1
13317,0
13318,1
13319,0
13320,1
13321,0
13322,0
13323,0
13324,1
13325,0
13326,1
13327,0
13328,1
13329,0
13330,1
13331,0
13332,1
13333,0
13334,0
13335,1
13336,0
13337,0
13338,1
13339,0
13340,1
13341,1
13342,1
13343,1
13344,0
13345,0
13346,1
13347,0
13348,0
13349,1
13350,1
13351,1
13352,1
13353,0
13354,0
13355,0
13356,1
13357,1
13358,1
13359,1
13360,1
13361,1
13362,1
13363,0
13364,1
13365,1
13366,1
13367,0
13368,1
13369,1
13370,0
13371,0
13372,1
13373,1
13374,0
13375,1
13376,0
13377,0
13378,0
13379,1
13380,0
13381,1
13382,1
13383,1
13384,0
13385,0
13386,1
13387,1
13388,0
13389,1
13390,1
13391,1
13392,0
13393,1
13394,1
13395,1
13396,1
13397,0
13398,1
13399,1
13400,0
13401,1
13402,1
13403,1
13404,1
13405,0
13406,1
13407,1
13408,0
13409,1
13410,1
13411,0
13412,0
13413,0
13414,1
13415,1
13416,0
13417,1
13418,0
13419,1
13420,0
13421,1
13422,1
13423,0
13424,0
13425,0
13426,0
13427,1
13428,1
13429,1
13430,0
13431,1
13432,1
13433,1
13434,0
13435,0
13436,1
13437,0
13438,0
13439,1
13440,1
13441,0
13442,0
13443,1
13444,0
13445,1
13446,1
13447,1
13448,1
13449,1
13450,0
13451,0
13452,1
13453,0
13454,0
13455,1
13456,1
13457,0
13458,1
13459,0
13460,0
13461,1
13462,1
13463,0
13464,1
13465,0
13466,1
13467,0
13468,0
13469,1
13470,0
13471,1
13472,1
13473,1
13474,1
13475,0
13476,0
13477,1
13478,0
13479,0
13480,1
13481,0
13482,0
13483,1
13484,0
13485,0
13486,1
13487,0
13488,1
13489,1
13490,0
13491,1
13492,0
13493,0
13494,1
13495,1
13496,1
13497,1
13498,1
13499,1
13500,0
13501,1
13502,1
13503,0
13504,1
13505,0
13506,0
13507,1
13508,1
13509,1
13510,1
13511,0
13512,1
13513,0
13514,1
13515,0
13516,0
13517,0
13518,0
13519,1
13520,1
13521,1
13522,1
13523,1
13524,0
13525,1
13526,0
13527,1
13528,0
13529,1
13530,1
13531,0
13532,1
13533,1
13534,1
13535,0
13536,0
13537,0
13538,1
13539,0
13540,1
13541,0
13542,0
13543,1
13544,0
13545,1
13546,0
13547,0
13548,1
13549,1
13550,1
13551,0
13552,1
13553,0
13554,1
13555,1
13556,1
13557,0
13558,0
13559,1
13560,1
13561,1
13562,1
13563,1
13564,1
13565,0
13566,0
13567,0
13568,1
13569,0
13570,0
13571,0
13572,0
13573,0
13574,0
13575,1
13576,0
13577,0
13578,1
13579,1
13580,1
13581,1
13582,0
13583,1
13584,1
13585,1
13586,0
13587,0
13588,1
13589,0
13590,0
13591,1
13592,0
13593,1
13594,0
13595,1
13596,1
13597,1
13598,1
13599,1
13600,1
13601,1
13602,1
13603,1
13604,0
13605,1
13606,1
13607,0
13608,1
13609,0
13610,1
13611,0
13612,1
13613,0
13614,0
13615,1
13616,1
13617,1
13618,1
13619,0
13620,1
13621,0
13622,0
13623,0
13624,1
13625,1
13626,1
13627,1
13628,0
13629,1
13630,1
13631,0
13632,0
13633,0
13634,0
13635,0
13636,1
13637,0
13638,0
13639,1
13640,1
13641,1
13642,0
13643,1
13644,0
13645,1
13646,0
13647,0
13648,1
13649,1
13650,1
13651,1
13652,0
13653,0
13654,0
13655,0
13656,0
13657,1
13658,0
13659,1
13660,1
13661,1
13662,0
13663,0
13664,0
13665,0
13666,0
13667,1
13668,0
13669,1
13670,1
13671,1
13672,1
13673,1
13674,0
13675,1
13676,0
13677,1
13678,0
13679,1
13680,1
13681,0
13682,1
13683,0
13684,1
13685,1
13686,1
13687,1
13688,0
13689,0
13690,1
13691,0
13692,0
13693,0
13694,1
13695,0
13696,1
13697,0
13698,1
13699,0
13700,1
13701,1
13702,0
13703,0
13704,1
13705,0
13706,1
13707,1
13708,1
13709,0
13710,1
13711,0
13712,1
13713,1
13714,1
13715,0
13716,1
13717,1
13718,1
13719,1
13720,1
13721,1
13722,1
13723,0
13724,1
13725,0
13726,1
13727,1
13728,1
13729,1
13730,0
13731,0
13732,1
13733,1
13734,0
13735,0
13736,0
13737,1
13738,0
13739,1
13740,0
13741,0
13742,0
13743,0
13744,1
13745,1
13746,0
13747,0
13748,1
13749,0
13750,1
13751,1
13752,1
13753,0
13754,1
13755,1
13756,1
13757,0
13758,1
13759,0
13760,1
13761,0
13762,1
13763,1
13764,0
13765,1
13766,0
13767,0
13768,0
13769,1
13770,0
13771,1
13772,1
13773,0
13774,0
13775,1
13776,1
13777,1
13778,0
13779,1
13780,0
13781,0
13782,1
13783,1
13784,1
13785,1
13786,1
13787,0
13788,1
13789,0
13790,1
13791,1
13792,1
13793,1
13794,0
13795,1
13796,0
13797,1
13798,0
13799,1
13800,0
13801,0
13802,1
13803,1
13804,1
13805,1
13806,1
13807,0
13808,1
13809,1
13810,0
13811,0
13812,1
13813,0
13814,0
13815,0
13816,1
13817,0
13818,0
13819,0
13820,1
13821,1
13822,0
13823,0
13824,1
13825,1
13826,0
13827,0
13828,0
13829,1
13830,0
13831,0
13832,1
13833,1
13834,0
13835,0
13836,0
13837,1
13838,0
13839,1
13840,1
13841,1
13842,1
13843,1
13844,1
13845,0
13846,0
13847,0
13848,0
13849,1
13850,1
13851,0
13852,1
13853,1
13854,1
13855,1
13856,1
13857,1
13858,0
13859,1
13860,1
13861,1
13862,0
13863,0
13864,1
13865,0
13866,1
13867,0
13868,1
13869,0
13870,0
13871,0
13872,1
13873,0
13874,0
13875,1
13876,1
13877,1
13878,1
13879,0
13880,1
13881,1
13882,0
13883,1
13884,1
13885,0
13886,1
13887,0
13888,1
13889,1
13890,0
13891,0
13892,1
13893,1
13894,1
13895,0
13896,1
13897,0
13898,1
13899,1
13900,0
13901,0
13902,0
13903,1
13904,0
13905,0
13906,0
13907,1
13908,1
13909,1
13910,0
13911,1
13912,1
13913,0
13914,0
13915,1
13916,1
13917,0
13918,1
13919,1
13920,1
13921,0
13922,0
13923,0
13924,1
13925,1
13926,0
13927,1
13928,0
13929,1
13930,0
13931,0
13932,0
13933,0
13934,1
13935,0
13936,0
13937,1
13938,1
13939,1
13940,1
13941,0
13942,1
13943,0
13944,0
13945,0
13946,0
13947,0
13948,0
13949,1
13950,0
13951,0
13952,0
13953,1
13954,1
13955,1
13956,1
13957,1
13958,1
13959,0
13960,0
13961,1
13962,1
13963,1
13964,0
13965,0
13966,1
13967,1
13968,1
13969,1
13970,0
13971,1
13972,1
13973,1
13974,1
13975,0
13976,1
13977,0
13978,1
13979,1
13980,0
13981,0
13982,1
13983,0
13984,1
13985,1
13986,0
13987,0
13988,1
13989,0
13990,1
13991,0
13992,0
13993,1
13994,1
13995,1
13996,1
13997,0
13998,0
13999,0
14000,1
14001,0
14002,0
14003,1
14004,0
14005,1
14006,1
14007,1
14008,1
14009,1
14010,0
14011,1
14012,1
14013,1
14014,1
14015,1
14016,1
14017,1
14018,0
14019,1
14020,1
14021,1
14022,1
14023,1
14024,1
14025,1
14026,1
14027,0
14028,1
14029,1
14030,0
14031,1
14032,1
14033,0
14034,0
14035,0
14036,0
14037,1
14038,1
14039,1
14040,0
14041,1
14042,0
14043,1
14044,0
14045,1
14046,0
14047,0
14048,0
14049,0
14050,0
14051,0
14052,1
14053,1
14054,0
14055,1
14056,0
14057,0
14058,1
14059,1
14060,0
14061,1
14062,1
14063,0
14064,0
14065,1
14066,0
14067,0
14068,1
14069,1
14070,0
14071,1
14072,0
14073,1
14074,0
14075,1
14076,1
14077,1
14078,1
14079,1
14080,0
14081,1
14082,1
14083,0
14084,1
14085,1
14086,0
14087,0
14088,1
14089,1
14090,1
14091,0
14092,0
14093,1
14094,1
14095,1
14096,1
14097,1
14098,0
14099,0
14100,1
14101,0
14102,1
14103,0
14104,1
14105,0
14106,1
14107,1
14108,1
14109,0
14110,0
14111,1
14112,0
14113,0
14114,1
14115,0
14116,1
14117,1
14118,1
14119,0
14120,0
14121,0
14122,0
14123,1
14124,0
14125,0
14126,1
14127,1
14128,1
14129,0
14130,1
14131,0
14132,0
14133,0
14134,1
14135,1
14136,0
14137,1
14138,1
14139,0
14140,1
14141,1
14142,1
14143,1
14144,0
14145,0
14146,1
14147,1
14148,1
14149,1
14150,0
14151,1
14152,0
14153,1
14154,0
14155,0
14156,0
14157,1
14158,0
14159,0
14160,1
14161,0
14162,1
14163,1
14164,1
14165,1
14166,1
14167,1
14168,1
14169,1
14170,1
14171,1
14172,0
14173,0
14174,0
14175,0
14176,0
14177,1
14178,1
14179,0
14180,1
14181,0
14182,0
14183,0
14184,0
14185,1
14186,0
14187,1
14188,1
14189,1
14190,0
14191,0
14192,1
14193,1
